"Date","Time","Open","High","Low","Close","TotalVolume"
06/08/2019,00:03:00,25596,25600,25593,25598,90
06/08/2019,00:04:00,25596,25599,25592,25592,53
06/08/2019,00:05:00,25594,25607,25591,25605,76
06/08/2019,00:06:00,25605,25613,25601,25605,89
06/08/2019,00:07:00,25605,25614,25600,25609,57
06/08/2019,00:08:00,25609,25625,25606,25622,84
06/08/2019,00:09:00,25622,25628,25619,25622,52
06/08/2019,00:10:00,25620,25621,25604,25611,77
06/08/2019,00:11:00,25609,25616,25605,25608,50
06/08/2019,00:12:00,25611,25617,25610,25614,45
06/08/2019,00:13:00,25611,25611,25600,25603,38
06/08/2019,00:14:00,25604,25613,25604,25604,53
06/08/2019,00:15:00,25604,25607,25599,25605,99
06/08/2019,00:16:00,25605,25615,25600,25615,114
06/08/2019,00:17:00,25616,25616,25607,25607,161
06/08/2019,00:18:00,25608,25612,25606,25609,139
06/08/2019,00:19:00,25609,25610,25601,25605,86
06/08/2019,00:20:00,25605,25613,25604,25610,88
06/08/2019,00:21:00,25610,25614,25605,25614,50
06/08/2019,00:22:00,25613,25619,25607,25617,112
06/08/2019,00:23:00,25619,25620,25611,25617,50
06/08/2019,00:24:00,25616,25621,25612,25621,50
06/08/2019,00:25:00,25620,25620,25616,25618,28
06/08/2019,00:26:00,25620,25620,25606,25606,51
06/08/2019,00:27:00,25608,25608,25586,25591,164
06/08/2019,00:28:00,25590,25591,25570,25570,202
06/08/2019,00:29:00,25571,25578,25570,25577,81
06/08/2019,00:30:00,25575,25576,25561,25563,133
06/08/2019,00:31:00,25564,25573,25562,25569,78
06/08/2019,00:32:00,25572,25592,25572,25587,94
06/08/2019,00:33:00,25588,25596,25584,25591,44
06/08/2019,00:34:00,25590,25590,25583,25584,70
06/08/2019,00:35:00,25586,25587,25578,25583,40
06/08/2019,00:36:00,25584,25591,25574,25590,72
06/08/2019,00:37:00,25590,25610,25590,25606,130
06/08/2019,00:38:00,25605,25605,25596,25596,49
06/08/2019,00:39:00,25600,25600,25593,25600,32
06/08/2019,00:40:00,25597,25606,25590,25598,129
06/08/2019,00:41:00,25595,25595,25584,25585,27
06/08/2019,00:42:00,25585,25591,25575,25577,67
06/08/2019,00:43:00,25579,25582,25573,25575,50
06/08/2019,00:44:00,25576,25578,25567,25575,60
06/08/2019,00:45:00,25577,25577,25557,25562,89
06/08/2019,00:46:00,25561,25573,25561,25567,55
06/08/2019,00:47:00,25568,25580,25568,25570,63
06/08/2019,00:48:00,25570,25570,25556,25559,75
06/08/2019,00:49:00,25555,25560,25547,25550,92
06/08/2019,00:50:00,25547,25547,25513,25519,288
06/08/2019,00:51:00,25521,25535,25517,25535,106
06/08/2019,00:52:00,25535,25542,25530,25536,67
06/08/2019,00:53:00,25535,25547,25532,25545,119
06/08/2019,00:54:00,25546,25546,25530,25530,74
06/08/2019,00:55:00,25530,25535,25526,25534,47
06/08/2019,00:56:00,25535,25535,25470,25495,566
06/08/2019,00:57:00,25495,25501,25476,25482,155
06/08/2019,00:58:00,25483,25493,25479,25493,92
06/08/2019,00:59:00,25493,25499,25467,25474,118
06/08/2019,01:00:00,25477,25478,25468,25472,85
06/08/2019,01:01:00,25472,25488,25462,25484,120
06/08/2019,01:02:00,25485,25497,25481,25492,81
06/08/2019,01:03:00,25491,25496,25485,25492,47
06/08/2019,01:04:00,25490,25507,25489,25500,35
06/08/2019,01:05:00,25499,25508,25490,25501,81
06/08/2019,01:06:00,25500,25537,25500,25531,109
06/08/2019,01:07:00,25534,25537,25523,25530,48
06/08/2019,01:08:00,25531,25531,25512,25524,49
06/08/2019,01:09:00,25522,25537,25522,25533,34
06/08/2019,01:10:00,25535,25535,25527,25531,49
06/08/2019,01:11:00,25536,25550,25536,25544,83
06/08/2019,01:12:00,25547,25547,25539,25539,14
06/08/2019,01:13:00,25538,25557,25536,25549,57
06/08/2019,01:14:00,25548,25555,25543,25543,35
06/08/2019,01:15:00,25540,25540,25521,25521,69
06/08/2019,01:16:00,25526,25548,25526,25548,74
06/08/2019,01:17:00,25547,25560,25544,25553,77
06/08/2019,01:18:00,25550,25556,25549,25553,28
06/08/2019,01:19:00,25555,25565,25548,25563,60
06/08/2019,01:20:00,25565,25605,25561,25598,168
06/08/2019,01:21:00,25595,25601,25547,25599,137
06/08/2019,01:22:00,25599,25602,25586,25592,56
06/08/2019,01:23:00,25588,25602,25588,25601,65
06/08/2019,01:24:00,25596,25596,25579,25586,92
06/08/2019,01:25:00,25589,25603,25587,25598,53
06/08/2019,01:26:00,25598,25602,25593,25597,39
06/08/2019,01:27:00,25597,25601,25586,25587,51
06/08/2019,01:28:00,25585,25588,25580,25587,37
06/08/2019,01:29:00,25586,25587,25581,25584,38
06/08/2019,01:30:00,25585,25591,25585,25587,30
06/08/2019,01:31:00,25583,25587,25571,25581,48
06/08/2019,01:32:00,25575,25587,25572,25576,59
06/08/2019,01:33:00,25570,25573,25564,25568,39
06/08/2019,01:34:00,25567,25573,25562,25570,33
06/08/2019,01:35:00,25568,25580,25565,25577,30
06/08/2019,01:36:00,25581,25590,25580,25588,49
06/08/2019,01:37:00,25586,25595,25586,25590,22
06/08/2019,01:38:00,25587,25594,25587,25592,6
06/08/2019,01:39:00,25591,25598,25587,25594,47
06/08/2019,01:40:00,25598,25612,25598,25605,68
06/08/2019,01:41:00,25605,25610,25589,25598,68
06/08/2019,01:42:00,25598,25599,25580,25585,28
06/08/2019,01:43:00,25583,25583,25570,25577,40
06/08/2019,01:44:00,25571,25580,25556,25560,69
06/08/2019,01:45:00,25556,25560,25534,25541,67
06/08/2019,01:46:00,25544,25549,25533,25536,52
06/08/2019,01:47:00,25536,25544,25527,25534,51
06/08/2019,01:48:00,25534,25547,25533,25541,21
06/08/2019,01:49:00,25544,25548,25532,25540,19
06/08/2019,01:50:00,25536,25543,25535,25543,10
06/08/2019,01:51:00,25542,25542,25528,25531,40
